mediaID,publicURL,scientificName,observationCount,speciesCount
e70f2ca42691a3ecdfa4111e2f5d6c68,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8608.JPG,Trachemys scripta elegans,1,3
e70f2ca42691a3ecdfa4111e2f5d6c68,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8608.JPG,Trachemys scripta elegans,1,2
9ff1f8dd4504a7c203aec6e78c42ff00,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8612.JPG,Apalone spinifera,2,1
9ff1f8dd4504a7c203aec6e78c42ff00,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8612.JPG,Trachemys scripta elegans,2,3
f503032eac469fae872d1f353265c97a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8613.JPG,Apalone spinifera,2,1
f503032eac469fae872d1f353265c97a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8613.JPG,Trachemys scripta elegans,2,3
e65d30bde1afe9227595550d604aff25,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8616.JPG,Apalone spinifera,1,2
e65d30bde1afe9227595550d604aff25,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8616.JPG,Trachemys scripta elegans,1,2
e65d30bde1afe9227595550d604aff25,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8616.JPG,Trachemys scripta elegans,1,3
e65d30bde1afe9227595550d604aff25,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8616.JPG,Apalone spinifera,1,1
4f60a9573d9d3191a88790ee89f79f31,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8620.JPG,Trachemys scripta elegans,1,3
4f60a9573d9d3191a88790ee89f79f31,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8620.JPG,Apalone spinifera,2,1
4f60a9573d9d3191a88790ee89f79f31,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8620.JPG,Trachemys scripta elegans,1,4
7dfe7afcb4d1f02f42b7d1cab41c4548,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8621.JPG,Trachemys scripta elegans,1,3
7dfe7afcb4d1f02f42b7d1cab41c4548,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8621.JPG,Apalone spinifera,2,1
7dfe7afcb4d1f02f42b7d1cab41c4548,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8621.JPG,Trachemys scripta elegans,1,4
7e58bf8041d51a81add1b397866034c6,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8624.JPG,Trachemys scripta elegans,1,3
7e58bf8041d51a81add1b397866034c6,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8624.JPG,Apalone spinifera,2,1
7e58bf8041d51a81add1b397866034c6,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8624.JPG,Trachemys scripta elegans,1,4
ef0a7fb5ec397c4cdbd0e60cbd187ed7,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8628.JPG,Trachemys scripta elegans,1,3
ef0a7fb5ec397c4cdbd0e60cbd187ed7,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8628.JPG,Apalone spinifera,1,1
6e6b1b2d3a900bcba61fc2f322841220,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8630.JPG,Trachemys scripta elegans,1,3
6e6b1b2d3a900bcba61fc2f322841220,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8630.JPG,Apalone spinifera,1,1
efd2863e93a5a586e14b2c0a5b6f0050,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8632.JPG,Trachemys scripta elegans,1,3
efd2863e93a5a586e14b2c0a5b6f0050,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8632.JPG,Apalone spinifera,1,1
094fdb51932607b6752f20b035f09519,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8634.JPG,Trachemys scripta elegans,1,3
094fdb51932607b6752f20b035f09519,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8634.JPG,Apalone spinifera,1,1
6ec0cc588faafa5ac075ecdd7cc32626,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8636.JPG,Trachemys scripta elegans,1,3
6ec0cc588faafa5ac075ecdd7cc32626,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8636.JPG,Apalone spinifera,1,1
359f081c83751e47b719e5bebeaff979,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8640.JPG,Trachemys scripta elegans,1,2
0bb9c2cbe4c00a139e652638ff0a1ac9,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8642.JPG,Trachemys scripta elegans,1,2
ff457233c05b6602fed211b54fb90fcc,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8644.JPG,Trachemys scripta elegans,1,2
d667e5ec711480f6799c3789f205dbde,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8645.JPG,Trachemys scripta elegans,1,3
d20f1ecc04e7419be81761f4e4287da0,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8648.JPG,Trachemys scripta elegans,1,3
dcbbe7d02929f30c201f4a3dda24bfc3,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8650.JPG,Trachemys scripta elegans,1,3
6f4cc7db02fef4d48b5c2df96fd18417,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8652.JPG,Trachemys scripta elegans,1,3
9a22b614f27105bcda430bd117b83d6b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8656.JPG,Trachemys scripta elegans,1,3
69a642706175be2a2e113c346535085d,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8660.JPG,Trachemys scripta elegans,1,3
ef08c31e6bd54b66b8ae0045c5e23b6c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8661.JPG,Trachemys scripta elegans,1,3
7dbf8de8e5c13148467a381f1d539111,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8664.JPG,Trachemys scripta elegans,1,3
f0540330b422c0eac06e75105eac7cc1,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8668.JPG,Trachemys scripta elegans,1,2
8a33fa5524efc4a5eb7010ec1b9230d1,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8670.JPG,Trachemys scripta elegans,1,2
474179ee6e4a31f373da84957ffeb182,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8672.JPG,Trachemys scripta elegans,1,4
b5547eeebefc857b06e84cf8db29a37e,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8673.JPG,Trachemys scripta elegans,1,4
97606d2a91e7139a41dc677dcd64bd21,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8676.JPG,Trachemys scripta elegans,1,4
97606d2a91e7139a41dc677dcd64bd21,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8676.JPG,Anas platyrhynchos,1,1
d052b54c81f61b26a36e89f17a71fb42,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8677.JPG,Trachemys scripta elegans,1,4
d052b54c81f61b26a36e89f17a71fb42,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8677.JPG,Anas platyrhynchos,1,1
b38bfccd200aec5cd68018a6c8d22cce,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8680.JPG,Trachemys scripta elegans,1,4
0908b88912a6e53ef358bbbc991b1c4a,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8682.JPG,Trachemys scripta elegans,1,4
b70db25c8eb5758603300b1ecd89099c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8684.JPG,Trachemys scripta elegans,1,3
b70db25c8eb5758603300b1ecd89099c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8684.JPG,Branta canadensis,1,2
1fb30ca16ab1b0323470d61336f7d180,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8686.JPG,Trachemys scripta elegans,1,3
1fb30ca16ab1b0323470d61336f7d180,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8686.JPG,Branta canadensis,1,2
b558a69f76a2a74320e28ab63cabf485,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8688.JPG,Trachemys scripta elegans,1,3
040c3de697bffd6bef51d7d4bb1522e3,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8690.JPG,Trachemys scripta elegans,1,3
0d1dd525da0c835ba949b3ec306ba623,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8692.JPG,Trachemys scripta elegans,1,4
d53f63573224656ee6b12b3d91110d5c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8694.JPG,Trachemys scripta elegans,1,4
65b1b2f1ddf19c1b531449962f1f9685,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8696.JPG,Trachemys scripta elegans,1,5
65b1b2f1ddf19c1b531449962f1f9685,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8696.JPG,Branta canadensis,1,1
4402962b2d15f38f8d10c104a6573ffd,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8697.JPG,Trachemys scripta elegans,1,5
4402962b2d15f38f8d10c104a6573ffd,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8697.JPG,Branta canadensis,1,1
7f2b255e3dd51a511ca84eeed89b514c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8700.JPG,Trachemys scripta elegans,1,5
7f2b255e3dd51a511ca84eeed89b514c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8700.JPG,Branta canadensis,1,1
62a5104b9307055006a495f1d5ffed76,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8702.JPG,Trachemys scripta elegans,1,5
9e5592296e6b4220735fd14064e0ee99,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8704.JPG,Trachemys scripta elegans,1,5
21fab6407245d0035781c9e01a985566,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8708.JPG,Trachemys scripta elegans,1,4
09c97976fcee720c14238887c6e8bd6f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8709.JPG,Trachemys scripta elegans,1,4
2f55c348ebfaba5f820aca305624ac1c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8712.JPG,Trachemys scripta elegans,1,3
2f55c348ebfaba5f820aca305624ac1c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8712.JPG,Apalone spinifera,1,1
916e8e8d0f9126e39b74945e84badc9b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8713.JPG,Trachemys scripta elegans,1,3
916e8e8d0f9126e39b74945e84badc9b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8713.JPG,Apalone spinifera,1,1
f30bec4a1bb0b4db7dbbe9963e684895,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8716.JPG,Trachemys scripta elegans,1,3
f30bec4a1bb0b4db7dbbe9963e684895,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8716.JPG,Apalone spinifera,1,1
ee0082975e6ea5f980538c90ea5b20bc,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8720.JPG,Trachemys scripta elegans,1,3
ee0082975e6ea5f980538c90ea5b20bc,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8720.JPG,Apalone spinifera,1,1
76a0546419af4768ae204258c2a33f86,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8721.JPG,Trachemys scripta elegans,1,3
76a0546419af4768ae204258c2a33f86,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8721.JPG,Apalone spinifera,1,1
ae6d5b50e2a3b542c6b3aa08e3ca50b0,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8724.JPG,Trachemys scripta elegans,1,1
ae6d5b50e2a3b542c6b3aa08e3ca50b0,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8724.JPG,Apalone spinifera,1,1
f39718155636529e5e44b0a6f3f910ae,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8726.JPG,Trachemys scripta elegans,1,1
f39718155636529e5e44b0a6f3f910ae,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8726.JPG,Apalone spinifera,1,1
7575ac5b37310339762f1aabda1053d9,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8728.JPG,Apalone spinifera,1,1
7575ac5b37310339762f1aabda1053d9,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8728.JPG,Actitis macularius,1,1
7c9635f4be79146a7c5dd7aa15716264,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8729.JPG,Apalone spinifera,1,1
7c9635f4be79146a7c5dd7aa15716264,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8729.JPG,Actitis macularius,1,1
aa57b05664d91556296e7fb78cd4e7ec,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8732.JPG,Apalone spinifera,1,1
aa57b05664d91556296e7fb78cd4e7ec,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8732.JPG,Actitis macularius,1,1
d96992cec19394d6d2894952b70e1cf1,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8736.JPG,Actitis macularius,1,1
f94b3f9e4447cf88b6412d25f85dafe2,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8737.JPG,Actitis macularius,1,1
49102e88b4a19bf48adaaba272e4e3bf,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8740.JPG,Actitis macularius,1,1
505aad2cc52eccd9d2276dcd807d9058,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8741.JPG,Actitis macularius,1,1
21b635f033e86a64f153943b37a55d8b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8744.JPG,Actitis macularius,1,1
9aa36b055ea7811a16fcbe2983720c94,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8748.JPG,Actitis macularius,1,1
33750d260240ad4a9a82ac8fadadfa43,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8750.JPG,Actitis macularius,1,1
633d82a2a359956425e679bdbef4b1be,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8756.JPG,Actitis macularius,1,1
788a6d4931e1b1e594f8d52206e656a4,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8760.JPG,Anas platyrhynchos,1,1
416db3fe682126d316b87d3e062190a0,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8764.JPG,Anas platyrhynchos,1,2
80dcb4adb7f6acf4671727e27da0fb3f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8768.JPG,Anas platyrhynchos,1,2
559259913690239dd766178debe2d8cb,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8769.JPG,Anas platyrhynchos,1,2
6db42347d5f035c901b89b9c90425ff0,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8772.JPG,Anas platyrhynchos,1,2
d5b1d5982c79a0b324a710b902d7c539,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8774.JPG,Anas platyrhynchos,1,2
46cf9059662835310e76cc28f3bf0cb8,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8776.JPG,Anas platyrhynchos,1,2
f0aaac801bfc2196609cd9cb653e656e,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8777.JPG,Anas platyrhynchos,1,3
fb76d3300b48b445ac86122957668cdf,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8781.JPG,Anas platyrhynchos,1,1
1988f111ee3c83f6413d08c1ac079f4b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8785.JPG,Anas platyrhynchos,1,2
08f45a08e24c87bfb5043d4b5a60cf66,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8789.JPG,Anas platyrhynchos,1,2
05a853ae95b0ece0279d06aaf96f9897,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8791.JPG,Anas platyrhynchos,1,2
32d856949312990f9e8a496b9edb8956,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8793.JPG,Anas platyrhynchos,1,2
86de46f4e4f3ccc209d11257f7f87901,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8797.JPG,Anas platyrhynchos,1,2
849c81dbacd5acffc03e79c0b29228e4,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8801.JPG,Anas platyrhynchos,1,1
4461eeeb2e58797c68a958b19e4a8078,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8805.JPG,Anas platyrhynchos,1,2
64c17cb32fffb39221933a8430826583,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8806.JPG,Anas platyrhynchos,1,2
a4b2340d362ff5d923eefbded94f0b00,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8809.JPG,Actitis macularius,1,1
9a3338970eda5ac5ca67af23699f7e31,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8813.JPG,Actitis macularius,1,1
0ea0e4356c9f5c1a353f60d4d4f45df5,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8817.JPG,Actitis macularius,1,1
43d5d83d4274045154cc16f23b10ccd0,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8818.JPG,Actitis macularius,1,1
d3fc45fe9a0ef5456c7d967eae0e5675,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8821.JPG,Actitis macularius,1,1
c3317e4f4d2bcff21b4211dea65b6098,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8825.JPG,Actitis macularius,1,1
bbfd863ee9cf9408bc1dd484442590bb,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8826.JPG,Actitis macularius,1,1
6a2e1049b80fa3e3d777c77930f0fe05,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8829.JPG,Actitis macularius,1,1
0e83c5bdc926fa347900b2cb9e2197b3,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8833.JPG,Actitis macularius,2,1
16aabf8649b8bbe176201e3eaddca93b,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8834.JPG,Actitis macularius,2,1
48654ba7bea327d6e070f4ff28c0ee3d,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8837.JPG,Anas platyrhynchos,1,1
48654ba7bea327d6e070f4ff28c0ee3d,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8837.JPG,Actitis macularius,1,1
48654ba7bea327d6e070f4ff28c0ee3d,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8837.JPG,Anas platyrhynchos,1,2
e5e3c4b5a291c19985581650efc6c47d,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8839.JPG,Anas platyrhynchos,2,2
e56e739f2615fbde57b815fd239f7884,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8841.JPG,Anas platyrhynchos,2,2
f6b61ee73fcced83c964c274eb7f509f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8849.JPG,,2,1
f6b61ee73fcced83c964c274eb7f509f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8849.JPG,Actitis macularius,2,1
fcc94d06a49e18b2df6f5f9a2b41e998,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8850.JPG,Actitis macularius,4,1
c2559bfee1b1a24bbf187267d604a8c3,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8857.JPG,Trachemys scripta elegans,3,1
c2559bfee1b1a24bbf187267d604a8c3,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8857.JPG,Apalone spinifera,1,1
c2559bfee1b1a24bbf187267d604a8c3,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8857.JPG,Trachemys,1,1
7c0480d392e9440050e74680f091720c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8858.JPG,Trachemys scripta elegans,2,1
7c0480d392e9440050e74680f091720c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8858.JPG,Apalone spinifera,1,1
7c0480d392e9440050e74680f091720c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8858.JPG,Trachemys,1,1
7c0480d392e9440050e74680f091720c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8858.JPG,Trachemys scripta elegans,1,2
42ecde2f968e24afff498c772399002f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8861.JPG,Trachemys scripta elegans,2,1
42ecde2f968e24afff498c772399002f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8861.JPG,Apalone spinifera,1,1
42ecde2f968e24afff498c772399002f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8861.JPG,Trachemys,1,1
42ecde2f968e24afff498c772399002f,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8861.JPG,Trachemys scripta elegans,1,2
0b530c7725fba91459b529c6242d482c,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-27_UR011/DCIM/100MEDIA/SYFW8865.JPG,Apalone spinifera,1,1
